Date;Asset;Open;High;Low;Close; Volume ;Decision;OpenInterest
17/03/2022;ICFFUT;268,65;269,6;264,7;267; R$66.749.372,93 ;Buy;4823
16/03/2022;ICFFUT;261,6;270,8;259,1;268; R$171.178.046,40 ;Buy;4589
15/03/2022;ICFFUT;273,7;273,95;261,8;262,1; R$59.519.639,50 ;Buy;4599
14/03/2022;ICFFUT;277,05;277,6;271,9;273,4; R$54.897.978,96 ;Sell;4613
11/03/2022;ICFFUT;277,55;279,7;275,1;276,25; R$57.914.310,31 ;Sell;4613
10/03/2022;ICFFUT;282,16;282,81;275,4;278,05; R$82.995.114,05 ;Sell;4538
09/03/2022;ICFFUT;283,41;286,66;281,81;282,11; R$84.293.362,19 ;Sell;4613
08/03/2022;ICFFUT;276,75;284,16;276;283,86; R$99.304.963,13 ;Sell;4575
07/03/2022;ICFFUT;276,7;281,05;274,55;275,45; R$64.013.873,28 ;Sell;4425
04/03/2022;ICFFUT;275,05;279;272,2;276,5; R$124.268.828,04 ;Sell;4574
03/03/2022;ICFFUT;282,01;282,31;274;275; R$85.919.673,71 ;Sell;4607
02/03/2022;ICFFUT;292,61;292,71;281,25;281,81; R$56.692.163,31 ;Sell;4574
25/02/2022;ICFFUT;294,06;297,76;292,11;292,31; R$60.036.983,50 ;Sell;4607
24/02/2022;ICFFUT;302,11;302,11;293,21;294,06; R$135.956.215,99 ;Sell;1527
23/02/2022;ICFFUT;303,12;306,14;300,85;302,11; R$28.545.838,52 ;Sell;4607
22/02/2022;ICFFUT;301;305,54;299,75;303,12; R$68.207.378,93 ;Sell;1231
21/02/2022;ICFFUT;302,87;302,92;299,29;301,61; R$21.082.587,03 ;Sell;1362
18/02/2022;ICFFUT;305,84;305,94;301,21;302,87; R$79.107.322,05 ;Sell;2824
17/02/2022;ICFFUT;308,1;308,1;304,13;305,49; R$242.390.992,43 ;Sell;3971
16/02/2022;ICFFUT;305,44;308,66;305,44;307,75; R$114.382.084,16 ;Sell;2824
15/02/2022;ICFFUT;303,67;305,94;302,26;305,79; R$54.002.478,18 ;Sell;3922
14/02/2022;ICFFUT;305,13;306,44;302,26;303,47; R$74.241.512,61 ;Sell;3961
11/02/2022;ICFFUT;306,44;308,15;304,38;305,03; R$102.122.260,83 ;Sell;3940
10/02/2022;ICFFUT;308,46;308,46;305,03;307,05; R$94.896.746,72 ;Sell;4027
09/02/2022;ICFFUT;300,8;309,06;300,25;308,46; R$450.228.232,88 ;Sell;4027
08/02/2022;ICFFUT;295,82;301,41;295,11;300,65; R$105.805.018,13 ;Buy;4084
07/02/2022;ICFFUT;294,11;296,93;293,3;295,72; R$84.641.366,83 ;Buy;4335
04/02/2022;ICFFUT;295,42;296,12;292,65;294,31; R$73.291.608,94 ;Buy;4170
03/02/2022;ICFFUT;294,06;297,88;293,8;295,72; R$137.911.585,98 ;Buy;4299
02/02/2022;ICFFUT;292,55;295,57;292,24;294,01; R$60.991.815,50 ;Buy;4329
01/02/2022;ICFFUT;290,98;294,81;290,58;292,24; R$88.469.052,52 ;Buy;4491
31/01/2022;ICFFUT;292,04;292,85;289,52;290,73; R$51.187.509,32 ;Buy;4369
28/01/2022;ICFFUT;288,72;293,85;287,31;291,54; R$84.340.080,81 ;Buy;4467
27/01/2022;ICFFUT;295,52;295,97;288,01;288,67; R$183.099.139,04 ;Buy;4455
26/01/2022;ICFFUT;294,31;297,98;294,31;295,57; R$121.503.488,03 ;Buy;4455
25/01/2022;ICFFUT;290,23;295,67;290,23;294,51; R$138.664.849,51 ;Buy;4653
24/01/2022;ICFFUT;295,11;296,57;287,66;289,52; R$121.904.160,13 ;Buy;4745
21/01/2022;ICFFUT;297,93;297,93;291,09;294,71; R$141.526.889,64 ;Buy;5194
20/01/2022;ICFFUT;298,13;298,89;296,22;297,98; R$55.242.867,44 ;Buy;5447
19/01/2022;ICFFUT;292,55;299,19;291,29;298,19; R$179.213.428,95 ;Buy;5496
18/01/2022;ICFFUT;293,05;294,76;291,54;292,39; R$44.320.726,09 ;Buy;5496
17/01/2022;ICFFUT;292,14;292,8;291,29;292,75; R$20.878.975,22 ;Buy;5730
14/01/2022;ICFFUT;290,58;293,45;288,01;292,39; R$103.701.047,19 ;Buy;5727
13/01/2022;ICFFUT;294,06;295,26;289,73;290,28; R$74.179.949,70 ;Buy;5903
12/01/2022;ICFFUT;288,72;297,38;288,27;294,41; R$308.846.128,98 ;Buy;5903
11/01/2022;ICFFUT;287,91;290,33;285,4;288,77; R$138.416.691,17 ;Buy;6013
10/01/2022;ICFFUT;290,58;290,98;284,24;286,86; R$154.347.524,02 ;Buy;6179
07/01/2022;ICFFUT;280,76;291,24;279,3;290,93; R$273.853.427,10 ;Buy;6695
06/01/2022;ICFFUT;280,91;281,37;276,03;279,91; R$67.291.275,05 ;Buy;7066
05/01/2022;ICFFUT;280,46;281,92;277,94;280,71; R$69.465.497,95 ;Buy;7066
04/01/2022;ICFFUT;271,9;282,48;270,54;280,46; R$131.736.370,56 ;Buy;7030
03/01/2022;ICFFUT;276,74;276,74;266,87;270,89; R$81.535.176,79 ;Buy;7051
30/12/2021;ICFFUT;276,74;277,19;273,51;276,74; R$44.362.167,30 ;Buy;7303
29/12/2021;ICFFUT;271,6;276,89;271,4;276,74; R$34.960.898,81 ;Buy;7369
28/12/2021;ICFFUT;273,87;274,92;269,94;272,05; R$66.122.237,95 ;Buy;7365
27/12/2021;ICFFUT;278,85;279,71;272,51;273,87; R$70.995.415,11 ;Buy;7411
23/12/2021;ICFFUT;281,12;283,23;276,63;278,9; R$89.264.447,44 ;Buy;7411
22/12/2021;ICFFUT;275,88;281,92;272,96;281,32; R$85.883.454,60 ;Buy;7539
21/12/2021;ICFFUT;270,39;275,93;269,43;275,43; R$64.362.183,13 ;Buy;7404
20/12/2021;ICFFUT;282,17;282,43;269,08;270,59; R$146.798.165,40 ;Buy;7567
17/12/2021;ICFFUT;284,14;284,49;280,56;281,92; R$68.355.888,00 ;Sell;7600
16/12/2021;ICFFUT;282,98;285,5;280,21;284,14; R$98.429.470,01 ;Sell;7523
15/12/2021;ICFFUT;282,17;286,81;280,51;283,38; R$97.898.884,16 ;Sell;7751
14/12/2021;ICFFUT;281,47;284,94;281,12;282,53; R$50.707.616,00 ;Sell;7632
13/12/2021;ICFFUT;278,75;284,99;278,45;281,92; R$52.324.433,86 ;Sell;7713
10/12/2021;ICFFUT;286,6;286,6;276,94;278,45; R$157.055.709,57 ;Sell;7714
09/12/2021;ICFFUT;289,37;289,63;283,03;286,5; R$125.192.263,50 ;Sell;7714
08/12/2021;ICFFUT;288,92;292,04;286,4;289,42; R$143.857.373,73 ;Sell;7857
07/12/2021;ICFFUT;294,66;299,29;285,4;288,06; R$205.339.047,69 ;Sell;7857
06/12/2021;ICFFUT;288,11;296,57;288,11;294,76; R$216.421.992,61 ;Sell;7804
03/12/2021;ICFFUT;281,82;291,09;280,46;288,92; R$120.020.651,76 ;Buy;7798
02/12/2021;ICFFUT;276,94;282,43;276,48;281,92; R$116.144.737,92 ;Buy;7681
01/12/2021;ICFFUT;277,94;283,38;274,92;276,94; R$100.396.387,11 ;Buy;7860
30/11/2021;ICFFUT;280,71;284,14;276,23;277,94; R$131.622.992,86 ;Sell;7860
29/11/2021;ICFFUT;287,01;294,01;275,43;280,86; R$194.992.652,65 ;Sell;7904
26/11/2021;ICFFUT;291,29;293,2;286,15;287,61; R$103.195.952,83 ;Sell;7923
25/11/2021;ICFFUT;291,94;293,45;290,43;291,49; R$39.944.077,51 ;Sell;8085
24/11/2021;ICFFUT;286,91;294,01;285,4;290,98; R$102.439.074,06 ;Buy;8087
23/11/2021;ICFFUT;278,5;289,17;278,45;287,01; R$210.612.417,96 ;Buy;7932
22/11/2021;ICFFUT;277,44;280,06;272,25;279,2; R$107.340.379,08 ;Buy;7826
19/11/2021;ICFFUT;273,92;283,23;273,41;278,4; R$168.038.673,28 ;Buy;7790
18/11/2021;ICFFUT;275,12;279,45;272;274,17; R$98.590.647,75 ;Buy;7778
17/11/2021;ICFFUT;260,73;278,08;259,74;275,38; R$102.638.465,86 ;Buy;7778
16/11/2021;ICFFUT;256,73;261,82;256,73;260,67; R$93.490.274,14 ;Buy;3352
12/11/2021;ICFFUT;254,28;259,74;253,04;257,66; R$119.137.808,87 ;Buy;3453
11/11/2021;ICFFUT;250,18;254,54;249,35;253,61; R$240.445.837,63 ;Buy;4206
10/11/2021;ICFFUT;252,05;254,23;248,41;250,6; R$57.756.931,45 ;Buy;4917
09/11/2021;ICFFUT;248,31;252,73;244,16;251,43; R$64.905.144,94 ;Buy;4917
08/11/2021;ICFFUT;252,47;254,03;246,23;247,22; R$38.803.324,43 ;Buy;4912
05/11/2021;ICFFUT;257,66;257,87;251,74;252,41; R$38.325.883,93 ;Neutral;5020
04/11/2021;ICFFUT;258,49;261,71;255,58;257,14; R$53.385.105,05 ;Neutral;5063
03/11/2021;ICFFUT;257,66;260,93;255,17;259,32; R$83.028.596,84 ;Neutral;5103
01/11/2021;ICFFUT;252,16;258,7;251,32;257,66; R$74.760.520,28 ;Neutral;5345
29/10/2021;ICFFUT;247,32;252,99;245,77;252,16; R$51.040.041,39 ;Neutral;5260
28/10/2021;ICFFUT;250,91;252,67;245,45;247,79; R$48.007.168,37 ;Neutral;5283
27/10/2021;ICFFUT;259,95;261,04;247,69;250,91; R$81.886.996,75 ;Neutral;5255
26/10/2021;ICFFUT;251,43;261,14;250,96;259,74; R$73.566.794,83 ;Neutral;5255
25/10/2021;ICFFUT;249,45;251,64;246,28;251,27; R$48.414.118,88 ;Neutral;5311
22/10/2021;ICFFUT;253,87;255,79;244,26;248,05; R$79.411.449,05 ;Neutral;5301
21/10/2021;ICFFUT;256,93;259,58;251,58;253,82; R$107.526.080,86 ;Neutral;5555
20/10/2021;ICFFUT;255,64;259,53;254,23;257,19; R$90.462.673,12 ;Neutral;5566
19/10/2021;ICFFUT;251,12;256,15;251,01;255,58; R$63.998.614,67 ;Neutral;5540
18/10/2021;ICFFUT;254,03;256,83;248,62;251,01; R$46.849.328,23 ;Neutral;5531
15/10/2021;ICFFUT;260,26;262,03;253,19;254,23; R$130.518.912,42 ;Neutral;5534
14/10/2021;ICFFUT;259,74;263,9;258,18;261,3; R$50.186.944,96 ;Neutral;5541
13/10/2021;ICFFUT;252,41;262,86;252,16;258,7; R$91.865.535,38 ;Neutral;5537
11/10/2021;ICFFUT;248,57;253,51;246,49;252,93; R$56.609.022,89 ;Neutral;5537
08/10/2021;ICFFUT;246,75;252,47;244,99;248,93; R$62.449.037,31 ;Neutral;5632
07/10/2021;ICFFUT;240,88;246,96;240,88;246,44; R$59.576.649,17 ;Neutral;5735
06/10/2021;ICFFUT;241,25;242,96;238,39;241,09; R$38.993.681,94 ;Neutral;5783
05/10/2021;ICFFUT;250,75;250,8;237,92;240,52; R$100.528.670,40 ;Neutral;5884
04/10/2021;ICFFUT;251,01;257,45;247,12;250,44; R$85.421.144,01 ;Neutral;5949
01/10/2021;ICFFUT;241,04;255,27;240,16;250,75; R$143.124.338,91 ;Neutral;5949
30/09/2021;ICFFUT;240,99;243,95;240,99;241,45; R$47.459.450,80 ;Buy;6091
29/09/2021;ICFFUT;246,23;246,7;240;240,52; R$64.576.806,67 ;Buy;6057
28/09/2021;ICFFUT;242,8;248,1;241,04;246,18; R$95.916.195,47 ;Buy;6129
27/09/2021;ICFFUT;242,44;243,12;238,44;242,96; R$46.129.585,63 ;Buy;6129
24/09/2021;ICFFUT;237,35;242,8;237,14;242,03; R$70.956.699,63 ;Buy;6242
23/09/2021;ICFFUT;232,16;238,49;231,69;237,4; R$48.404.230,86 ;Buy;6219
22/09/2021;ICFFUT;229,35;234,8;229,35;231,69; R$35.074.330,43 ;Buy;6219
21/09/2021;ICFFUT;228,1;231,69;227,17;229,09; R$30.571.338,91 ;Buy;6206
20/09/2021;ICFFUT;232,47;233,19;224,67;228,36; R$37.902.351,52 ;Sell;6373
17/09/2021;ICFFUT;233,77;237,3;231,17;232,16; R$67.488.271,33 ;Sell;6318
16/09/2021;ICFFUT;235,12;235,12;230,75;233,35; R$41.290.949,51 ;Sell;6587
15/09/2021;ICFFUT;231,17;235,32;231,17;235,22; R$55.958.583,63 ;Sell;6587
14/09/2021;ICFFUT;233,51;234,18;230,13;231,79; R$31.339.127,77 ;Sell;6539
13/09/2021;ICFFUT;234,28;234,96;231,01;232,73; R$23.101.254,76 ;Sell;6537
10/09/2021;ICFFUT;235,32;236,78;233,77;233,97; R$22.423.580,24 ;Sell;6514
09/09/2021;ICFFUT;238,44;238,44;232,1;235,64; R$59.500.890,82 ;Sell;6539
08/09/2021;ICFFUT;243,64;247,27;236,88;237,4; R$46.079.480,78 ;Sell;6518
06/09/2021;ICFFUT;243,64;244,16;242,13;243,64; R$26.979.489,94 ;Sell;6562
03/09/2021;ICFFUT;244,16;244,62;239,32;243,84; R$25.886.923,43 ;Sell;6523
02/09/2021;ICFFUT;245,87;249,35;243,12;243,12; R$37.041.579,43 ;Sell;6568
01/09/2021;ICFFUT;245,66;250,96;238,7;246,34; R$58.413.374,14 ;Sell;6568
31/08/2021;ICFFUT;249,97;253,51;244,88;245,71; R$86.017.857,58 ;Sell;6516
30/08/2021;ICFFUT;241,04;250,91;240,83;250,13; R$61.594.731,11 ;Sell;6511
27/08/2021;ICFFUT;235,22;244,16;234,28;241,09; R$60.820.175,14 ;Buy;6503
26/08/2021;ICFFUT;233,4;237,61;232,62;234,8; R$38.898.165,06 ;Buy;6753
25/08/2021;ICFFUT;232,73;237,09;232,73;234,23; R$66.379.660,38 ;Buy;6753
24/08/2021;ICFFUT;226,65;235,01;226,49;232,31; R$57.729.918,70 ;Buy;6753
23/08/2021;ICFFUT;227,38;228,99;225,77;227,64; R$162.856.531,42 ;Buy;6753
20/08/2021;ICFFUT;228,57;230,23;225,19;227,74; R$34.522.421,70 ;Sell;6753
19/08/2021;ICFFUT;229,66;229,92;223,38;228,57; R$34.295.165,22 ;Sell;6753
18/08/2021;ICFFUT;229,45;231,69;228,83;229,61; R$31.454.085,18 ;Sell;6753
17/08/2021;ICFFUT;235,17;235,84;228,57;229,35; R$67.413.129,30 ;Sell;6753
16/08/2021;ICFFUT;236;242,44;232,88;235,27; R$51.083.859,04 ;Sell;6753
13/08/2021;ICFFUT;241,09;242,23;234,8;236,05; R$80.589.014,25 ;Sell;6753
12/08/2021;ICFFUT;241,04;242,44;236,41;241,04; R$73.162.322,81 ;Sell;6753
11/08/2021;ICFFUT;233,35;242,08;232,31;241,04; R$57.190.218,16 ;Sell;6753
10/08/2021;ICFFUT;230,13;235,22;229,71;234,18; R$49.705.409,88 ;Buy;6676
09/08/2021;ICFFUT;226,04;231,62;224,64;230,6; R$16.112.767,98 ;Buy;6655
06/08/2021;ICFFUT;228,61;228,61;220,94;226,15; R$16.987.541,28 ;Buy;3652
05/08/2021;ICFFUT;226,36;230,11;224,05;227,38; R$33.970.278,89 ;Buy;3695
04/08/2021;ICFFUT;225,61;228,51;224,27;224,48; R$24.810.594,45 ;Buy;3695
03/08/2021;ICFFUT;223,63;228,72;222,02;224,86; R$24.851.618,04 ;Buy;3735
02/08/2021;ICFFUT;232,21;235,58;219,28;222,66; R$55.502.915,11 ;Buy;3758
30/07/2021;ICFFUT;254,46;256,87;232,21;232,63; R$68.325.360,79 ;Sell;3794
29/07/2021;ICFFUT;271,03;271,78;245,29;255,1; R$118.384.372,02 ;Sell;3780
28/07/2021;ICFFUT;267,22;272,48;259,56;270,5; R$104.035.788,13 ;Sell;3809
27/07/2021;ICFFUT;268,24;274,79;258,8;267,97; R$77.353.473,08 ;Buy;3809
26/07/2021;ICFFUT;245,61;259,02;245,61;259,02; R$26.168.758,75 ;Buy;3767
23/07/2021;ICFFUT;244,54;257,41;241,64;245,88; R$117.966.044,04 ;Buy;3821
22/07/2021;ICFFUT;222,02;242,88;221,53;242,45; R$64.798.195,48 ;Buy;3849
21/07/2021;ICFFUT;211,02;223,63;208,93;222,5; R$90.953.492,34 ;Buy;4007
20/07/2021;ICFFUT;201,75;212,47;201,75;211,02; R$84.397.438,16 ;Buy;4031
19/07/2021;ICFFUT;205,98;206,2;200,03;202,23; R$41.998.131,66 ;Buy;4176
16/07/2021;ICFFUT;201,85;207,16;201,64;206,41; R$48.504.553,24 ;Buy;4176
15/07/2021;ICFFUT;200,35;203,57;199,71;202,71; R$36.043.612,58 ;Buy;4176
14/07/2021;ICFFUT;196,01;201,21;196,01;200,83; R$31.659.655,66 ;Buy;4179
13/07/2021;ICFFUT;197,88;199,22;195,26;196,44; R$17.279.733,28 ;Buy;4125
12/07/2021;ICFFUT;195,63;198,42;193,92;198,37; R$51.384.524,41 ;Buy;4353
08/07/2021;ICFFUT;193,16;196,17;190,43;195,69; R$31.566.687,25 ;Buy;4183
07/07/2021;ICFFUT;191,61;196,01;191,02;193,7; R$25.784.601,24 ;Buy;4338
06/07/2021;ICFFUT;199,55;199,55;191,13;191,45; R$34.706.439,02 ;Buy;4324
05/07/2021;ICFFUT;198,21;200,3;197,35;199,65; R$4.854.376,80 ;Sell;4324
02/07/2021;ICFFUT;199,65;201,64;196,65;197,88; R$29.942.805,25 ;Sell;4329
01/07/2021;ICFFUT;204,1;208,72;198,58;199,6; R$34.380.365,13 ;Sell;4349
30/06/2021;ICFFUT;205,5;207,54;203,46;204,86; R$24.116.698,63 ;Sell;4296
29/06/2021;ICFFUT;208,88;210,22;204,27;205,55; R$41.658.969,87 ;Sell;4398
28/06/2021;ICFFUT;202,66;209,2;201,64;209,15; R$43.183.097,32 ;Sell;4454
25/06/2021;ICFFUT;198,26;202,93;198,21;202,6; R$27.178.187,90 ;Buy;4454
24/06/2021;ICFFUT;197,72;198,85;195,47;198,63; R$13.489.327,81 ;Buy;4580
23/06/2021;ICFFUT;195,74;199,22;195,74;197,78; R$11.592.498,62 ;Buy;4558
22/06/2021;ICFFUT;199,17;201,16;195,31;196,06; R$29.544.907,05 ;Buy;4611
21/06/2021;ICFFUT;196,54;199,98;192,09;199,49; R$27.208.151,47 ;Buy;4611
18/06/2021;ICFFUT;193,7;196,87;191,34;196,81; R$35.021.958,19 ;Buy;4627
17/06/2021;ICFFUT;200,4;201,16;193,33;194,13; R$42.766.063,81 ;Buy;5045
16/06/2021;ICFFUT;197,83;200,57;197,46;200,46; R$29.842.416,60 ;Sell;4873
15/06/2021;ICFFUT;201,1;201,1;196,49;197,83; R$29.207.456,85 ;Sell;5136
14/06/2021;ICFFUT;206,41;206,41;197,88;201,96; R$42.444.252,93 ;Sell;5238
11/06/2021;ICFFUT;206,79;207,86;204,59;206,41; R$31.628.218,07 ;Sell;5336
10/06/2021;ICFFUT;205,93;207,22;204,32;206,95; R$43.160.594,88 ;Sell;5431
09/06/2021;ICFFUT;205,18;205,93;202,28;205,93; R$25.937.303,70 ;Sell;5618
08/06/2021;ICFFUT;208,4;209,63;204,53;205,93; R$33.249.506,67 ;Sell;5580
07/06/2021;ICFFUT;208,61;211,24;206,46;208,72; R$32.400.897,70 ;Sell;5580
04/06/2021;ICFFUT;208,23;210,22;201,75;210,11; R$39.255.754,23 ;Sell;5639
02/06/2021;ICFFUT;208,23;212,04;207,54;208,18; R$28.972.600,46 ;Sell;5602
01/06/2021;ICFFUT;208,77;214,08;205,5;208,77; R$40.128.927,68 ;Sell;5635
31/05/2021;ICFFUT;207,59;213,33;207,59;208,98; R$17.257.824,11 ;Sell;5657
28/05/2021;ICFFUT;199,71;209,09;199,71;208,29; R$51.203.642,51 ;Buy;5625
27/05/2021;ICFFUT;200,03;202,6;199,22;201,32; R$45.466.239,79 ;Buy;5625
26/05/2021;ICFFUT;194,13;201,1;194,08;200,35; R$57.527.648,26 ;Buy;5714
25/05/2021;ICFFUT;192,47;194,88;192,47;193,97; R$14.224.093,98 ;Buy;5848
24/05/2021;ICFFUT;194,72;194,72;190,97;191,99; R$19.963.365,18 ;Buy;5852
21/05/2021;ICFFUT;193,65;195,42;193;194,51; R$21.117.839,63 ;Buy;5889
20/05/2021;ICFFUT;195,2;196,6;193,49;194,56; R$17.466.396,68 ;Buy;5901
19/05/2021;ICFFUT;196,6;197,35;192,84;195,15; R$43.344.264,24 ;Buy;5901
18/05/2021;ICFFUT;189,52;196,6;189,52;196,6; R$48.717.312,85 ;Buy;5909
17/05/2021;ICFFUT;189,09;190,81;188,02;189,63; R$26.628.448,11 ;Buy;5954
14/05/2021;ICFFUT;190,38;190,38;187,16;188,77; R$24.916.691,08 ;Buy;5924
13/05/2021;ICFFUT;189,63;191,02;187,69;190,32; R$37.441.179,32 ;Buy;5897
12/05/2021;ICFFUT;193,27;193,27;188,23;189,25; R$43.102.282,73 ;Buy;5897
11/05/2021;ICFFUT;190,7;194,13;190,11;192,79; R$30.414.070,34 ;Buy;5904
10/05/2021;ICFFUT;193,11;195,42;188,71;190,91; R$53.992.491,59 ;Buy;5880
07/05/2021;ICFFUT;195,52;195,52;190,59;193,59; R$50.145.200,51 ;Buy;5736
06/05/2021;ICFFUT;187,69;197,35;187,48;195,04; R$65.250.799,00 ;Buy;5917
05/05/2021;ICFFUT;179,7;189,84;179,7;187,91; R$86.044.173,89 ;Buy;5911
04/05/2021;ICFFUT;179,11;182,33;178,58;179,6; R$33.378.713,15 ;Buy;5866
03/05/2021;ICFFUT;180,4;181,53;178,26;179,6; R$40.502.163,85 ;Buy;5866
30/04/2021;ICFFUT;180,46;183,94;180,19;180,4; R$24.246.485,54 ;Buy;5890
29/04/2021;ICFFUT;184,8;185,23;179,44;181,26; R$28.355.011,20 ;Buy;6115
28/04/2021;ICFFUT;185,12;185,44;182,44;184,75; R$21.818.679,92 ;Buy;6150
27/04/2021;ICFFUT;181,21;184,16;179,65;183,94; R$40.730.636,16 ;Buy;6131
26/04/2021;ICFFUT;173,7;181,26;173;181,15; R$87.777.758,03 ;Buy;5991
23/04/2021;ICFFUT;171,45;175,2;171,29;173; R$55.742.467,88 ;Buy;5910
22/04/2021;ICFFUT;167,8;171,5;167,37;170,64; R$29.580.638,96 ;Buy;6148
20/04/2021;ICFFUT;166,51;169,46;166,51;168,6; R$24.758.203,19 ;Buy;6084
19/04/2021;ICFFUT;167,1;168,01;165,98;166,57; R$13.562.619,94 ;Buy;6107
16/04/2021;ICFFUT;168,93;169,94;165,17;166,57; R$33.491.144,22 ;Buy;6157
15/04/2021;ICFFUT;167,85;169,46;166,51;169,35; R$32.197.770,69 ;Buy;6035
14/04/2021;ICFFUT;166,62;170,53;165,17;168,34; R$40.119.454,51 ;Buy;6035
13/04/2021;ICFFUT;164,37;167,26;164,1;166,51; R$29.756.757,67 ;Buy;6113
12/04/2021;ICFFUT;163,78;166,24;161,36;164,31; R$19.357.277,96 ;Buy;6178
09/04/2021;ICFFUT;164,64;165,17;162,44;163,56; R$29.085.147,40 ;Buy;6246
08/04/2021;ICFFUT;162,49;165,17;162,28;164,58; R$17.549.846,10 ;Buy;6260
07/04/2021;ICFFUT;161,47;164,47;161,47;162,44; R$12.619.580,69 ;Buy;6260
06/04/2021;ICFFUT;157,93;162,65;157,77;161,42; R$22.526.277,66 ;Buy;6233
05/04/2021;ICFFUT;158,52;159,7;156,32;157,77; R$5.690.737,50 ;Buy;6215
01/04/2021;ICFFUT;160,24;162,49;156,75;157,4; R$21.752.965,90 ;Sell;6221
31/03/2021;ICFFUT;159,59;160,45;156,7;160,18; R$21.118.309,91 ;Sell;6111
30/03/2021;ICFFUT;162,54;163,99;158,84;159,97; R$27.052.646,47 ;Sell;6122
29/03/2021;ICFFUT;164,85;164,85;162,44;163,62; R$11.011.881,45 ;Sell;6180
26/03/2021;ICFFUT;162,6;164,64;162,22;164,1; R$17.146.051,65 ;Sell;6180
25/03/2021;ICFFUT;162,81;163,29;160,77;162,6; R$108.886.614,38 ;Sell;6276
24/03/2021;ICFFUT;164,21;165,28;162,17;162,76; R$27.159.752,66 ;Sell;6276
23/03/2021;ICFFUT;166,51;167,1;163,56;163,78; R$24.330.280,07 ;Sell;6342
22/03/2021;ICFFUT;166,89;167,1;164,58;166,14; R$12.035.929,21 ;Sell;6295
19/03/2021;ICFFUT;167,48;167,48;164,64;166,67; R$26.985.358,05 ;Sell;6302
18/03/2021;ICFFUT;168,71;170,53;165,17;167,85; R$25.597.018,53 ;Sell;6388
17/03/2021;ICFFUT;169,84;170;168,28;168,71; R$16.989.067,90 ;Sell;6340
16/03/2021;ICFFUT;167,85;171,93;167,85;170,59; R$12.062.714,02 ;Sell;6384
15/03/2021;ICFFUT;169,68;171,07;167,16;168,39; R$8.246.163,64 ;Sell;6349
12/03/2021;ICFFUT;169,68;170,53;168,07;169,25; R$6.649.110,69 ;Sell;6346
11/03/2021;ICFFUT;166,51;169,84;165,71;169,84; R$25.013.571,57 ;Sell;6326
10/03/2021;ICFFUT;166,78;168,6;165,33;166,24; R$15.283.409,35 ;Sell;6377
09/03/2021;ICFFUT;163,67;167,32;161,04;167,26; R$15.308.448,72 ;Sell;6377
08/03/2021;ICFFUT;164,1;167,32;163,72;163,99; R$13.045.219,04 ;Sell;6346
05/03/2021;ICFFUT;166,99;168,66;164,1;164,1; R$28.981.323,91 ;Sell;6374
04/03/2021;ICFFUT;167,69;169,46;165,92;167,32; R$18.928.054,90 ;Sell;6388
03/03/2021;ICFFUT;168,71;170,43;167,42;167,53; R$15.448.428,67 ;Sell;6377
02/03/2021;ICFFUT;171,07;172,57;168,6;168,93; R$18.863.506,92 ;Sell;6397
01/03/2021;ICFFUT;173,05;175,9;170,7;171,07; R$35.514.414,42 ;Sell;6418
26/02/2021;ICFFUT;174,29;174,82;171,18;173,59; R$35.188.906,12 ;Sell;6381
25/02/2021;ICFFUT;170,59;176;170,53;174,45; R$15.089.657,72 ;Sell;6449
24/02/2021;ICFFUT;172,14;175,04;170,53;171,07; R$43.598.517,76 ;Buy;6387
23/02/2021;ICFFUT;168,39;173,11;167,53;172,68; R$39.168.903,84 ;Buy;6387
22/02/2021;ICFFUT;162,49;169,46;159,97;168,39; R$47.574.200,13 ;Buy;6193
19/02/2021;ICFFUT;162,33;162,92;161,74;162,49; R$9.970.655,42 ;Buy;6098
18/02/2021;ICFFUT;160,4;162,81;159,49;162,33; R$26.884.990,03 ;Buy;5892
17/02/2021;ICFFUT;155,52;160,99;155,52;160,35; R$13.855.574,38 ;Buy;6065
12/02/2021;ICFFUT;156,27;157,66;155,25;156,22; R$2.522.100,02 ;Buy;5817
11/02/2021;ICFFUT;155,89;156,64;153,91;156,27; R$10.327.573,27 ;Buy;5817
10/02/2021;ICFFUT;158,58;158,74;155,73;155,84; R$22.970.922,50 ;Buy;5817
09/02/2021;ICFFUT;159,19;159,42;157,74;158,52; R$9.624.800,24 ;Neutral;5855
08/02/2021;ICFFUT;159,36;160,48;158,47;159,75; R$4.358.400,36 ;Neutral;2117
05/02/2021;ICFFUT;159,47;161,21;159,47;159,7; R$10.429.406,03 ;Neutral;2165
04/02/2021;ICFFUT;159,7;159,7;156,62;159,19; R$13.396.757,77 ;Neutral;2229
03/02/2021;ICFFUT;159,98;159,98;158,07;159,19; R$11.442.408,02 ;Neutral;2210
02/02/2021;ICFFUT;160,54;161,66;159,19;159,19; R$10.783.938,25 ;Neutral;2238
01/02/2021;ICFFUT;159,75;162;158,63;161,16; R$12.495.949,04 ;Neutral;2310
29/01/2021;ICFFUT;159,64;159,92;157,23;159,64; R$16.836.597,32 ;Neutral;2279
28/01/2021;ICFFUT;161,32;161,44;159,19;159,31; R$11.676.525,37 ;Neutral;2401
27/01/2021;ICFFUT;160,04;161,77;159,53;161,6; R$21.824.641,38 ;Neutral;2374
26/01/2021;ICFFUT;159,59;162,56;159,19;160,32; R$25.045.767,10 ;Neutral;3134
